State,Repeat,Angle,Weight,Filtered_Weight,Current,Filtered_Current,Inter_Torque,Gravity_Torque,Inter_Force,Motor_Torque,Human_Torque
Extension,3,119,83.99266666666666,88.87372468661336,156.02,143.67950597291946,3122.678515832424,2.4425580600179893,870.962501928811,0.0005408163804914712,-2.1368687198282093
Extension,3,123,90.14933333333335,86.96767250823169,152.97133333333335,143.26990312505615,3012.715271613597,2.3421625864513858,852.2831905806706,0.0013036661781486991,-2.048019806685693
Extension,3,126,81.508,84.32542345368668,89.66666666666667,137.77873557721279,2859.9891068400684,2.2593487937347754,826.3891498461295,0.011530489733272253,-1.9904101581525855
Extension,3,129,78.44266666666667,79.94419840897301,146.15666666666667,136.25515266594513,2657.152537868425,2.1703422830199477,783.4531444079355,0.014368030833480538,-1.9241326611821827
Extension,3,132,-151.26,-150.6939624885973,-88.77000000000001,170.8684992427307,-4934.683608448851,2.072657505470194,-1476.8008323882536,-0.050096326702313676,-2.5064883350147706
Extension,3,133,109.55461538461539,106.2532068604443,234.23692307692306,132.93467906032677,3479.711898338996,2.0428711026516617,1041.2814272323542,0.020552125088160622,-1.7221800565183594
Extension,3,136,58.01733333333333,58.22767271553633,61.33200000000001,142.81571548986815,1886.8769096451629,1.939978470497877,570.6311926122561,0.002149551277358719,-1.7570886049605217
Extension,3,139,45.04133333333333,37.39131686523395,205.69533333333337,153.06059641242524,1195.4326102708635,1.8321817539985308,366.4349052792927,-0.01693065136176697,-1.698019209069626
Extension,3,142,-190.916,-181.59091677569353,120.51200000000001,171.49695184783076,-5669.015113779949,1.796991698394507,-1779.5909844017967,-0.05126676520179824,-2.3016654109236643
Extension,3,143,107.90799999999999,106.83821888617581,176.733,164.32718100181734,3305.330967597968,1.64275272263135,1047.014545084523,-0.03791368851382759,-1.280696790658218
Extension,3,146,-22.94866666666666,-18.37909058334214,177.71933333333334,182.0338691896249,-651.3324918227305,1.5616628831113741,-180.11508771675298,-0.07089086035652936,-1.5546459213771016
Extension,3,149,-46.40466666666667,-46.495956260065874,180.58866666666665,199.96081973189945,-1593.59649091777,1.4383513095105707,-455.6603713486456,-0.10427825174094857,-1.490351490035165
Extension,3,152,-115.9425,-115.13054812209339,213.855,248.88417477826124,-3800.6228728315928,1.3829184851518563,-1128.2793715965154,-0.19539375958596183,-1.5602385132679624
Extension,3,153,105.58333333333333,99.35614137816678,177.53999999999996,79.97424189549854,2887.726178018938,0.9900518929273217,973.6901855060345,0.11918634842371029,-0.8260490385101888
Extension,3,155,-387.78999999999996,-383.1704836645413,271.69,295.3338632739855,-12533.532717732221,1.273880371667909,-3755.070739912505,-0.2819022779105923,-2.22109779566381
Extension,3,156,-51.35153846153845,-51.14823260648298,306.65999999999997,203.77177021406698,-1818.2904686413153,1.122033556148946,-501.2526795435332,-0.11137581666113522,-1.188971124000219
Extension,3,159,-129.0842857142857,-128.4204496928359,186.76285714285714,212.48597661867157,-4341.908576748647,1.009625108740311,-1258.5204069897918,-0.12760527069733912,-1.3078156209037959
Extension,3,162,-137.82666666666668,-134.05448947622713,141.13533333333334,197.7866028895738,-4551.150566891872,0.8629944467656085,-1313.733996867026,-0.1002289613444508,-1.2090808981695158
Extension,3,165,-187.14833333333334,-187.88709619074427,212.06166666666664,341.2018148778837,-6328.434665428215,0.7950654882541727,-1841.293542669294,-0.36732736170215174,-1.048345572567708
Extension,3,166,-125.93555555555557,-129.18365394234743,222.07444444444442,139.03138523604463,-4419.966036484813,0.6305895133104499,-1265.999808635005,0.009197538329833388,-1.0732376564737471
Extension,3,169,-166.962,-174.04094162727853,239.23066666666668,263.64574413475407,-5917.137043788653,0.5328739402697159,-1705.6012279473298,-0.22288590290343557,-0.8902609646561139
Extension,3,172,-201.6386666666667,-199.23949086197845,338.58133333333336,301.15472668093634,-6786.461330211288,0.38866992901353214,-1952.547010447389,-0.29274313142356523,-0.7614513160992628
Extension,3,174,-606.84,-608.6837362504189,860.8,803.5471698213449,-21303.93076876466,0.32567884047797513,-5965.100615254105,-1.2284055068035102,-1.1864752869987978
Extension,3,175,-220.09636363636363,-222.28079123650497,277.8036363636364,294.6755286184543,-7642.46798125114,0.2573118812111373,-2178.351754117749,-0.28067618668250993,-0.7261057903504983
Extension,3,176,-113.99333333333334,-115.17111820801226,362.25333333333333,164.42942289672615,-3535.1652395534766,0.14647429441409235,-1128.6769584385202,-0.038104105180240266,-0.45505147561073583
Extension,3,177,-621.72,-641.0682049860425,1014.13,956.3571572302059,-22437.38717451149,0.16306289226565632,-6282.468408863217,-1.5130008619943816,-0.8504180876244374
Extension,3,178,-607.7270588235294,-609.1388717833023,923.4611764705883,915.513687641915,-21378.19303031811,0.11039267363671014,-5969.560943476363,-1.4369334404088658,-0.7699438267174947
Extension,3,179,-289.66551515151514,-289.86073273508794,98.11163636363636,80.43473025506127,-9859.553552617863,0.0508623962236902,-2840.635180803862,0.11832872877153161,-1.1360830457686548
Extension,3,180,2.5688095238095223,2.4628285384498434,-57.77095238095238,-56.26290778356288,87.02051671545603,0.0,24.135719676808467,0.37291622996191215,-0.36438243235082624
Flexion,4,180,-3.213333333333336,-1.2480094199267053,-404.3966666666667,-152.3421161696895,-18.130049173988102,0.0,-12.230492315281714,0.5518554269395692,-0.5536333774295181
Flexion,4,179,-281.1354545454546,-280.3476441520472,-699.4,-193.07415115445022,-9555.742911910396,0.051251888205311055,-2747.406912690063,0.6277153112357365,-1.6160654736383582
Flexion,4,178,-655.97,-654.2614478248229,675.19,592.1897177194936,-22899.1506738688,0.10873619743391626,-6411.762188683265,-0.8347705738182594,-1.5196052117548664
Flexion,4,176,-249.53133333333332,-231.8446311954589,38.19799999999999,-144.30474891253604,-7950.681695500499,0.19480951068369984,-2272.0773857154973,0.5368865271435836,-1.5113915742422683
Flexion,4,173,-188.04642857142858,-171.28698863715357,-94.72642857142857,-111.19971623576217,-5868.600612614865,0.33753399169766923,-1678.612488644105,0.4752312734981301,-1.3882783944973505
Flexion,4,170,-111.28714285714285,-135.14264373305818,-12.489285714285709,-58.46335354769968,-4652.814842233265,0.4809426302076016,-1324.3979085839703,0.3770143694516249,-1.3142422721922378
Flexion,4,167,-507.01,-538.8174000821061,-236.72,-162.37814633461022,-18858.609002873716,0.7008789400779311,-5280.41052080464,0.5705466631468585,-3.1208234065423905
Flexion,4,166,-96.005,-107.73622201083496,-95.30285714285715,-33.24885282576214,-3725.759701902448,0.6700361290153111,-1055.8149757061826,0.3300545475800331,-1.3654628950520529
Flexion,4,164,-476.39,-470.19591083092877,142.57,-179.67088589446968,-16456.85687908251,0.8588020107502584,-4607.919926143102,0.6027528915532097,-3.07542127797569
Flexion,4,163,-94.30214285714285,-95.36530437497038,86.27214285714285,-28.326960548815602,-3306.732124584492,0.8097638487018335,-934.5799828747098,0.32088794986923724,-1.4549314485937428
Flexion,4,160,-117.44866666666667,-115.06840834192283,-199.95666666666665,-39.18940100050627,-4004.3704307137186,0.9551626277676298,-1127.670401750844,0.341118303598128,-1.6889755292071689
Flexion,4,157,31.92833333333333,35.280291081055026,101.32333333333334,-9.42796429360248,687.6971677039437,1.0210640486461984,345.74685259433926,0.2856902076064076,-1.2393142010976577
Flexion,4,156,-218.73000000000002,-213.178582610136,54.39777777777778,-54.23840717267777,-7070.609122342763,1.184568343320275,-2089.150109579333,0.369145773068297,-2.2471040147095716
Flexion,4,154,-322.29,-312.96459917149815,-88.77,-253.0231404130143,-10953.760971002435,1.3658309165006814,-3067.053071880682,0.7393651070421163,-3.1793930374769137
Flexion,4,153,-99.56785714285715,-96.70040814843333,-83.19785714285715,-14.719722052712472,-3380.0616954057723,1.2573894409234707,-947.6639998546467,0.2955456477158846,-1.8844059131104947
Flexion,4,151,-274.07,-283.4936919666344,-551.45,-247.927989083532,-9922.279218832204,1.5105190494391831,-2778.2381812730173,0.7298758293649612,-3.2134380862016734
Flexion,4,150,-94.03785714285713,-92.32336973234426,28.629285714285718,-10.646521736675213,-3241.740513318736,1.3848191114624997,-904.7690233769738,0.28795966521328425,-1.9906849267711473
Flexion,4,147,-84.30571428571429,-84.5793180224016,-53.60785714285715,-56.515649135763745,-2948.821238589012,1.4949277466150874,-828.8773166195357,0.37338693882146184,-2.15749526711104
Flexion,4,146,-250.44,-265.02103922470957,123.74,377.85296004532563,-9805.778451314254,1.93668943614728,-2597.206184402154,-0.4355869424661476,-2.4627208784154586
Flexion,4,144,-66.645,-72.18119452515037,-145.26,-216.9824773926183,-2787.649171175657,1.656096228844102,-707.3757063464737,0.6722424963572513,-2.6017137261256944
Flexion,4,143,-87.37384615384615,-90.15415262113294,35.176923076923075,-10.826162322370491,-3161.722636779989,1.6783969195771815,-883.5106956871028,0.2882942302319689,-2.2767502267150572
Flexion,4,141,-266.9,-258.96789643929395,-80.7,-65.94045790623596,-9063.876375375288,1.960770577114961,-2537.885385105081,0.39093982816541484,-3.2405730491586713
Flexion,4,140,-64.33285714285715,-66.74097549196892,-117.39928571428571,-58.004866573292475,-2397.897300151713,1.780289133010435,-654.0615598212955,0.37616047720580803,-2.391603008794368
Flexion,4,137,-84.16923076923078,-83.20405859825337,-85.45923076923077,-116.70793262475675,-2719.9069971363806,1.9113116746200431,-815.399774262883,0.4854898490420163,-2.66353328659143
Flexion,4,136,-345.88,-340.3371304200712,801.62,340.2010803947826,-12592.473825542635,2.4058558673565185,-3335.3038781166983,-0.3654635804762043,-3.275292137009461
Flexion,4,134,82.70599999999999,84.70084193897932,-353.466,-166.77527619559686,2571.8042161874337,1.9687947462955553,830.0682510019974,0.5787359363470428,-2.295322841266004
Flexion,4,133,-192.60888888888888,-189.89372027154974,-94.74777777777778,-66.64443840109064,-6254.585738412185,2.1299739215940745,-1860.9584586611875,0.3922509308124202,-3.135590192528794
Flexion,4,131,85.635,76.40855594132688,-255.55,-34.06901925514949,1093.4573292018813,1.9283755482595188,748.8038482250034,0.33158203645850926,-2.152726050179116
Flexion,4,130,-71.37846153846154,-68.03719268578848,-65.59461538461538,-105.89554650344361,-2287.1206031189236,2.167339201314788,-666.7644883207272,0.4653527171644861,-2.856981833959574
Flexion,4,128,98.4,94.34311804888308,131.81,-20.200855812016897,1653.3685714098142,2.0134641308941856,924.5625568790543,0.3057537842096349,-2.1570778440321035
Flexion,4,127,-28.883333333333336,-25.310743203200847,-96.61583333333333,-101.14316552730128,-752.1714476621358,2.217346241586184,-248.04528339136832,0.45650181955732394,-2.7476108833544464
Flexion,4,126,-372.75,-380.40742201172594,-225.96,-33.87822008695855,-14075.07461443386,2.8019215854579405,-3727.9927357149145,0.33122668954720996,-4.513441597248521
Flexion,4,124,158.32777777777778,152.38299204413292,-23.61222222222223,-84.28552162592587,4550.225639432417,2.2135971120499924,1493.3533220325028,0.42510591909856266,-2.192478322800054
Flexion,4,123,-256.87,-271.7262049695294,-108.945,-69.99752042312896,-8808.576259123556,2.4964294873581894,-2662.9168087013886,0.3984957554160167,-3.7587514974834626
Flexion,4,121,111.14,111.09278602170382,100.87499999999999,-70.25259142218802,2190.601791908625,2.190167591292083,1088.7093030126975,0.3989708030408939,-2.3743137409726964
Flexion,4,120,-19.063076923076917,-20.151851963732035,-156.22692307692307,-83.42583303680166,-678.9549378999697,2.4502113732648807,-197.48814924457395,0.4235048236235613,-2.9402989321534077
Flexion,4,118,110.38000000000001,111.28348448092206,-240.755,-141.4133983179873,2205.87361176305,2.2560393998989294,1090.5781479130362,0.531501637298424,-2.571218729896258
Flexion,4,117,-10.35384615384615,-2.526018694025621,8.483846153846155,-89.75453479487254,-83.08832574600791,2.5208894677678013,-24.75498320145109,0.4352914820434469,-2.964329131211721
Flexion,4,114,102.95769230769231,102.77979215016444,-197.81846153846152,-132.85021781434605,3006.9735257660477,2.5578449186618553,1007.2419630716116,0.5155534559110599,-2.778515001555398
Flexion,4,113,-446.59000000000003,-432.9480818476378,-9.415,-29.893819706115444,-13250.001303431769,2.5276154061863094,-4242.891202106851,0.32380608922627224,-4.1508027647727985
Flexion,4,111,214.26666666666665,218.24759204580877,-136.74166666666667,-160.54249236976986,6573.574027667574,2.5827800932382217,2138.826402048926,0.5671279167613,-2.505260604410832
Flexion,4,110,-54.028888888888886,-55.86588898091517,-143.46666666666667,-125.7132854532963,-1773.7227743008063,2.640686470081762,-547.4857120129687,0.5022615380547248,-3.316890794796227
Flexion,4,108,111.01500000000001,106.10667314660726,126.42999999999999,-160.42118554270604,2040.5457945005428,2.430066053348765,1039.8453968367512,0.5669019933113952,-2.7968588599569832
Flexion,4,107,75.23384615384614,73.46048184566932,-194.30076923076922,-152.88321861441,2383.9615398711653,2.7056351685858355,719.9127220875594,0.5528631833373094,-3.0247115845979655
Flexion,4,105,401.16,395.9899988481274,-172.16,-109.66553837195248,10493.734969475376,1.9265873827841178,3880.701988711649,0.4723740002172374,-1.3698775095201479
Flexion,4,104,115.85153846153847,112.94859320113935,-156.8476923076923,-187.4357480271624,3746.503596567708,2.719269807768006,1106.8962133711657,0.6172142741770374,-2.9690775823162534
Flexion,4,103,-350.99,-349.477029129932,64.56,64.61086833739641,-12930.650077807484,3.374599712648935,-3424.874885473334,0.1477992998991881,-4.7904626245420765
Flexion,4,101,245.68636363636367,243.5187356577129,-273.4018181818182,-207.8046140446944,7569.829488260627,2.7526854895592745,2386.483609445587,0.6551495214562912,-2.665488318057209
Flexion,4,100,-217.1725,-211.29631551843318,-50.4375,-93.52265794320454,-6677.363964403812,2.719142125554393,-2070.7038920806453,0.44230928476685916,-3.8162771318704256
Flexion,4,98,267.3725,274.4977642035244,-214.5275,-203.74784987240707,8248.880745550407,2.651769137950409,2690.0780891945396,0.6475941498466553,-2.4904244138681806
Flexion,4,97,94.8809090909091,93.91997570877024,-82.65636363636364,-182.38533992598695,3019.695095994875,2.8133551072137917,920.4157619459484,0.60780832688403,-3.1250325011975817
Flexion,4,95,129.17499999999998,126.43262382219643,67.25000000000001,-63.04387287429726,2617.1217552091607,2.5453996443755913,1239.039713457525,0.38554518963436446,-2.674292860136327
Flexion,4,94,168.03923076923078,167.11465927934645,-377.4276923076923,-214.47748191183166,5430.368931612457,2.8223684557355018,1637.7236609375955,0.6675771594202189,-2.9574083335461454
Flexion,4,92,447.59,442.5542039933303,-69.94,78.7478551590559,11727.686405823253,1.993335000889566,4337.031199134637,0.12147038741080485,-0.964712214746469
Flexion,4,91,194.18384615384613,197.00926509266066,-143.19076923076923,-239.36313505134146,6480.82771996432,2.802089688924217,1930.6907979080745,0.7139245311757443,-2.8804621204114085
Flexion,4,90,-280.25,-272.0190778360895,492.27,49.09859559808101,-10064.70587993531,3.4633655472500005,-2665.786962793677,0.17668956319232643,-4.627065602178686
Flexion,4,88,335.01545454545453,333.9998310314601,-256.77272727272725,-244.94245880563764,10485.238240089391,2.811002731145349,3273.198344108309,0.7243155380235513,-2.5070676402106282
Flexion,4,87,-161.8175,-154.57140084024255,-102.8925,-118.17496912834086,-4681.746939653069,2.7339362507527083,-1514.799728234377,0.4882220773596484,-3.681280870213097
Flexion,4,85,375.1375,362.71783333927937,-520.515,-347.1494194353068,11296.573706858291,2.7798221103764567,3554.634766724938,0.9146671423696258,-2.586673793223296
Flexion,4,84,180.48272727272726,176.47626702584924,-140.85818181818183,-186.2879755430982,5680.4298386964865,2.7782301943183465,1729.4674168533227,0.6150766474203088,-2.8362469618724253
Flexion,4,82,508.62,501.74101678351116,-112.98,-172.48760348371312,13296.136944763046,1.9751392031219535,4917.06196447841,0.5893746507471571,-1.2606082235806984
Flexion,4,81,230.9964285714286,231.57810948421337,-366.03214285714284,-249.44741010444858,7560.422733683952,2.8146352449246677,2269.4654729452914,0.7327056193051649,-2.8059166587809097
Flexion,4,78,349.44307692307694,352.7409968870485,-124.98153846153846,-305.8495891136776,11133.141117381543,2.7387250949662847,3456.8617694930754,0.8377497884779702,-2.4846866861613695
Flexion,4,77,-246.03000000000003,-223.7857695570403,208.47500000000002,13.577934673510242,-6416.285456147059,2.6755239560560993,-2193.100541658995,0.24284371505018162,-3.5475903367996433
Flexion,4,75,504.74375,497.9537938642311,-350.03625,-395.81978747460414,15710.312115670185,2.712393723111589,4879.947179869465,1.0053114838442005,-2.1770498642564986
Flexion,4,74,90.53142857142858,88.96394795529393,-340.8614285714285,-175.92729400890246,3037.3401665486153,2.6676409327056447,871.8466899618805,0.5957807761802005,-2.9655603856521244
Flexion,4,72,488.7366666666667,511.372843706245,-504.8233333333333,-481.09445645174884,14838.82773652435,2.386760731158371,5011.453868321201,1.1641281627658508,-2.095696975180129
Flexion,4,71,301.2633333333334,302.4162296912388,-326.38666666666666,-272.20932223352276,10014.671948788904,2.7074817385690153,2963.6790509741404,0.7750977075255819,-2.5004756069294545
Flexion,4,69,848.6400000000001,884.8816504617461,-578.3499999999999,-547.8759796457424,25741.83269966543,2.0599783313254343,8671.840174525112,1.288502960747674,-0.8240698235031838
Flexion,4,68,288.52846153846156,308.5487530366421,-242.51384615384615,-258.19611327804716,10211.257064279705,2.672968310465703,3023.777779759093,0.7489993205832621,-2.4205853774101875
Flexion,4,65,528.0649999999999,521.0192408755543,-323.02416666666664,-263.1300157509874,16437.24299350748,2.508680786861037,5105.988560580432,0.7581882862429905,-1.6549261625660288
Flexion,4,64,463.53848484848487,464.20646319852295,-125.19096969696969,-111.7478203496572,14644.437000526514,2.5508132351885777,4549.223339345525,0.47625206989776714,-1.5909366056966014
Flexion,4,63,106.88508474576271,106.43146293027537,62.4171186440678,63.0432943539112,3663.096695647496,2.377041409824499,1043.0283367166987,0.15071877055802854,-2.1685331037069293
Extension,4,63,136.17000000000002,149.48990684518662,564.9,172.50076716340115,5212.451251444212,2.3675465616125226,1465.001087082829,-0.05313628421115735,-1.8032434202459908
Extension,4,64,471.35909090909087,463.54448000946104,518.1918181818181,85.63482926950255,14670.018086720644,2.5543720185110406,4542.735904092719,0.10864399512854722,-1.2243786666286602
Extension,4,66,139.62,99.22965838569678,-373.91,47.86900111320991,3076.1194099566,2.3911987962543493,972.4506521798285,0.1789795763328048,-2.2685141046313637
Extension,4,67,400.8971428571429,349.8209367382063,-170.4307142857143,85.47338513026223,11211.689277897065,2.58222240285733,3428.245180034422,0.10894467084307133,-1.5916759331362849
Extension,4,70,294.11066666666665,253.36231893028844,182.74066666666667,22.560533194972272,8143.673687497128,2.6242877516985037,2482.950725516827,0.22611440396194415,-2.051780569821454
Extension,4,73,69.26857142857143,127.83963076384357,-315.8828571428571,-18.892645213820963,4219.821099172642,2.6962404304462475,1252.828381485667,0.30331735537293936,-2.5857346947304465
Extension,4,74,608.75,705.1263030505007,2.69,-16.58568015024794,21858.915394565523,2.3248315273014835,6910.237769894908,0.2990208329216691,-0.48022500640004756
Extension,4,76,-512.44,-457.37366203404997,242.1,243.82560533590234,-11891.7152128853,1.9681836608637904,-4482.26188793369,-0.18597261250246738,-2.948389953127698
Extension,4,77,100.86357142857143,148.67208556436952,168.31714285714287,-46.248574060173375,4683.057285899128,2.7743234332943922,1456.9864385308215,0.3542654014962153,-2.6693377916180925
Extension,4,80,99.97266666666665,92.60948826049459,-115.31133333333334,-26.354009881064187,3113.6563647605176,2.750281173695068,907.572984952847,0.3172135002760936,-2.7621492881902436
Extension,4,83,130.74333333333334,103.34156272884525,129.658,-36.87746215635572,3491.0020305539456,2.7718922668237553,1012.7473147426834,0.33681251791168504,-2.766354429749029
Extension,4,86,-179.214,-188.7731377092426,-82.852,105.73317975880431,-5679.031632701729,2.625401658557662,-1849.9767495505776,0.07121255957094055,-3.2535369808249026
Extension,4,87,283.476,272.0133090481962,-342.975,-124.92010469233955,8849.218135936342,2.869219168549383,2665.7304286723233,0.5007843076444437,-2.502191614821384
Extension,4,90,124.40533333333333,128.26178610168742,90.922,-39.854602597771866,4352.031283494724,2.792708693938333,1256.9655037965367,0.3423571839099286,-2.7082773965536893
Extension,4,93,127.41000000000001,134.07108807762015,-154.406,-12.007299322384673,4561.585770352843,2.7888813837326913,1313.8966631606775,0.2904939955074461,-2.63203662259855
Extension,4,96,28.81090909090909,27.84901064224375,292.23181818181814,116.72942165523521,971.56378517379,2.650684059924741,272.9203042939888,0.050733012249820714,-2.606139211023215
Extension,4,97,440.78499999999997,442.6696156609328,43.04,-248.52397706639744,15002.742737397537,3.119696114867696,4338.162233477142,0.7309858053197347,-2.3794154308056266
Extension,4,99,-292.51,-332.70213288425776,438.47,316.9433716998396,-10313.76611941199,2.2483718137237334,-3260.4809022657264,-0.32214811413006084,-2.9376586576155215
Extension,4,100,176.18,175.2276701560664,-186.76285714285714,25.033199242803086,5879.304995594005,2.786600225404456,1717.2311675294509,0.22150927779131002,-2.431546632507431
Extension,4,103,139.60066666666665,141.5360974728709,202.46733333333333,65.84207210425787,4783.053193848779,2.7211317510389836,1387.0537552341348,0.14550628961050358,-2.397580748645224
Extension,4,106,136.12666666666667,138.14170649545923,-15.602,85.16662687122462,4642.899830489636,2.68452389539685,1353.7887236555005,0.10951598150914027,-2.3387269348845106
Extension,4,109,-177.804,-179.1356877875323,288.36800000000005,204.58149500593575,-5517.088588359152,2.4757848452973317,-1755.5297403178167,-0.11288385889486807,-2.9039425613386225
Extension,4,110,342.13222222222225,334.89972937999545,128.52222222222224,33.41845819448266,10948.016147933253,2.67456065605386,3282.0173479239556,0.2058924598713165,-1.8068194766897452
Extension,4,113,124.17133333333332,120.19315016891157,30.128000000000004,108.54121064675812,4007.982714934835,2.5707019070490618,1177.8928716553335,0.065982845456732,-2.2436359105893042
Extension,4,116,102.63933333333333,106.73949972815619,184.89266666666666,114.64390332050243,3553.6506905531664,2.510069947159697,1046.0470973359306,0.054617109364771044,-2.2161929666440514
Extension,4,119,77.14142857142858,80.2566047668587,49.765,102.64646320988861,2656.407686393983,2.4084653755678107,786.5147267152154,0.07696130157077968,-2.224922069445393
Extension,4,120,271.7,284.9406883220555,188.3,263.0975526576523,9687.983402949887,2.8911641722587658,2792.418745556144,-0.22186494379739913,-1.7192325919844833
Extension,4,122,-157.78,-154.53186307252548,107.6,89.434648837807,-5236.607540026169,2.4049270285687085,-1514.41225811075,0.10156716057054552,-3.0200299689990002
Extension,4,123,116.41153846153846,119.80176826828058,178.78153846153845,108.86330298638703,4005.399977088083,2.3365977724296085,1174.0573290291497,0.06538297639479901,-2.0091851869721897
Extension,4,126,77.42733333333332,73.24998352658477,49.31666666666667,100.29786864449217,2449.7488254908744,2.2593487937347754,717.8498385605308,0.08133535536053604,-2.100445852842798
Extension,4,129,65.52733333333335,61.276725996162575,81.95533333333333,102.70862426300587,2062.159193155631,2.1703422830199477,600.5119147623933,0.07684553199778957,-2.0449590779283753
Extension,4,132,-335.9975,-319.61113780525136,239.41,243.67441463078785,-10377.173620353733,2.0679168168077937,-3132.1891504914634,-0.18569103292018202,-2.8998788936797024
Extension,4,133,183.20727272727274,179.18899572777573,182.4309090909091,66.26652858163222,5909.037369683766,2.0451311761625393,1756.0521581322023,0.1447157762154713,-1.6103683317888933
Extension,4,136,24.157333333333337,28.743357109195745,49.496,132.16625392100866,984.5204924125313,1.939978470497877,281.68489967011834,0.02198325029908485,-1.865413240699016
Extension,4,139,13.677333333333333,9.662843855042537,164.80733333333333,160.69758976008245,343.5810622716427,1.8321817539985308,94.69586977941687,-0.031153889457792072,-1.7673340718686559
Extension,4,142,-395.784,-394.39997854357523,242.638,238.31539451818267,-12881.641604354812,1.7541822614625566,-3865.1197897270376,-0.1757103225079681,-2.8417294614255284
Extension,4,143,181.747,180.3676923033459,190.183,167.96905631347028,5904.790679229658,1.663676041135809,1767.60338457279,-0.04469636558523893,-1.0399175130361704
Extension,4,145,-523.97,-525.3586922565589,287.83,456.3504281108392,-15760.760767696767,1.3740134971521183,-5148.515184114278,-0.5817816721726269,-2.3378344904757116
Extension,4,146,3.434999999999996,1.6015669139104156,250.55428571428573,191.29578149043684,-57.76623838071756,1.5775275558562367,15.695355756322074,-0.08814036914644652,-1.4950521195980504
Extension,4,149,-57.462666666666664,-55.562517301721726,166.06266666666667,209.07241567334412,-1843.9286680612213,1.4383513095105707,-544.512669556873,-0.12124780934174179,-1.497931133196648
Extension,4,152,-145.7972727272727,-142.47065429331758,269.97818181818184,216.33650469757677,-4561.830275004176,1.40413301990428,-1396.2124120745125,-0.13477654546065937,-1.7167192088009033
Extension,4,153,107.39750000000001,109.72207385449633,160.055,158.91685720430775,3140.9600905979505,1.0204517508275117,1075.2763237740642,-0.027837429435747296,-0.6845913547469322
Extension,4,155,-593.92,-597.4824715263182,371.22,368.57175423775084,-17924.474145789547,1.012390256944398,-5855.328220957919,-0.41830150119234544,-2.3518792219415228
Extension,4,156,-58.43571428571429,-55.50947714496614,137.76642857142858,185.18503606029475,-2006.7168724355736,1.147436347003112,-543.9928760206682,-0.07675963549374915,-1.267468414184634
Extension,4,159,-103.63333333333334,-106.10319975315964,217.352,207.03613871293174,-3565.221869034383,1.000817288324014,-1039.8113575809646,-0.11745542001796683,-1.232990703175434
Extension,4,162,-122.384,-121.25295055692484,224.52533333333332,231.01155352505302,-4086.46175198661,0.8629944467656085,-1188.2789154578636,-0.1621075517928856,-1.1016319014741995
Extension,4,165,-162.455,-168.67072215833062,245.23833333333332,259.4346018977066,-5535.794033634801,0.7950654882541727,-1652.9730771516402,-0.21504301553047117,-1.1228984252323309
Extension,4,166,-117.51666666666668,-120.28996195789256,307.85555555555555,268.49003597512507,-4169.946066694656,0.6305895133104499,-1178.841627187347,-0.23190797652791573,-0.8076135579365233
Extension,4,169,-159.92999999999998,-162.4911951785609,249.632,302.59038056864864,-5495.319204502587,0.5328739402697159,-1592.4137127498968,-0.29541691233954326,-0.7763637555571915
Extension,4,172,-191.75733333333335,-188.97677561743947,345.934,331.0891906209646,-6396.456043283963,0.38866992901353214,-1851.972401050907,-0.34849347563808664,-0.6674545179275202
Extension,4,174,-581.86,-586.4751286595216,1369.21,1177.130262887307,-20526.629503083255,0.32567884047797513,-5747.456260863312,-1.924171633528855,-0.41448194473236377
Extension,4,175,-202.00454545454548,-205.30385238271762,298.59,270.82675807474635,-6998.563553540473,0.2573118812111373,-2011.9777533506328,-0.2362599188793324,-0.7073766037899354
Extension,4,176,-130.55333333333334,-135.22948954634435,289.62333333333333,249.75433632507466,-4200.538582256748,0.14647429441409235,-1325.2489975541748,-0.1970143600368094,-0.3613920564968244
Extension,4,177,-611.07,-614.8395405544011,1280.44,1253.5061244505787,-21519.383919404037,0.16306289226565632,-6025.427497433131,-2.066415055036707,-0.2069785272193645
Extension,4,178,-585.9247058823529,-585.5967457971743,1004.0029411764706,966.6833265012908,-20539.62730210639,0.11039267363671014,-5738.848108812309,-1.532232457136147,-0.5924096029579313
Extension,4,179,-283.17176829268294,-283.58501987508464,93.08384146341463,79.81234217201546,-9592.221288351115,0.050915160772716975,-2779.1331947758295,0.11948787262439417,-1.111078614343174
Extension,4,180,-8.42952380952381,-8.33343423466682,-57.38666666666667,-66.12197697156307,-208.27406436076186,0.0,-81.66765549973483,0.39127789168957744,-0.41170260048215734
Flexion,5,180,-21.170000000000005,-18.135621100470022,-696.71,-220.3230935179541,-469.9082147248828,0.0,-177.72908678460624,0.6784641043088475,-0.7245463588346541
Flexion,5,179,-281.1790909090909,-279.971815686127,-610.63,-142.1038918463137,-9488.947441745868,0.051251888205311055,-2743.7237937240448,0.5327876216393903,-1.5145873859837553
Flexion,5,178,-607.15,-610.9405815361009,182.92,502.99553255006344,-21382.920353763533,0.10873619743391626,-5987.217699053789,-0.6686541357523638,-1.5370302472417636
Flexion,5,176,-248.93133333333336,-230.75261570486455,136.65200000000002,-113.31467407813024,-7850.329989788151,0.19480951068369984,-2261.3756339076726,0.47917019914408276,-1.443834105569279
Flexion,5,173,-208.23933333333335,-196.8210231315748,-148.66733333333332,-72.58733738458135,-6718.7516209445785,0.34034557485211164,-1928.8460266894333,0.4033190650080253,-1.402549104081121
